doi,pt2,sample_id,response_length,metric,judge,score,label_count,model,directory
10.36721/PJPS.2026.39.3.REG.13078.1,_other,10.36721/PJPS.2026.39.3.REG.13078.1,381,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.13078.1,_other,10.36721/PJPS.2026.39.3.REG.13078.1,381,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.13078.1,_other,10.36721/PJPS.2026.39.3.REG.13078.1,381,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.13078.1,_other,10.36721/PJPS.2026.39.3.REG.13078.1,381,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.13078.1,_other,10.36721/PJPS.2026.39.3.REG.13078.1,381,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14441.1,_other,10.36721/PJPS.2026.39.3.REG.14441.1,496,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14441.1,_other,10.36721/PJPS.2026.39.3.REG.14441.1,496,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14441.1,_other,10.36721/PJPS.2026.39.3.REG.14441.1,496,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14441.1,_other,10.36721/PJPS.2026.39.3.REG.14441.1,496,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14441.1,_other,10.36721/PJPS.2026.39.3.REG.14441.1,496,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14441.1,_other,10.36721/PJPS.2026.39.3.REG.14441.1,496,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14471.1,_other,10.36721/PJPS.2026.39.3.REG.14471.1,483,grounding,anthropic/claude-opus-4-6@default,0.3333333333333333,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14471.1,_other,10.36721/PJPS.2026.39.3.REG.14471.1,483,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14471.1,_other,10.36721/PJPS.2026.39.3.REG.14471.1,483,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14471.1,_other,10.36721/PJPS.2026.39.3.REG.14471.1,483,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14471.1,_other,10.36721/PJPS.2026.39.3.REG.14471.1,483,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14471.1,_other,10.36721/PJPS.2026.39.3.REG.14471.1,483,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14596.1,_other,10.36721/PJPS.2026.39.3.REG.14596.1,444,grounding,anthropic/claude-opus-4-6@default,0.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14596.1,_other,10.36721/PJPS.2026.39.3.REG.14596.1,444,grounding,google/gemini-3.1-pro-preview,0.5,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14596.1,_other,10.36721/PJPS.2026.39.3.REG.14596.1,444,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14596.1,_other,10.36721/PJPS.2026.39.3.REG.14596.1,444,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14596.1,_other,10.36721/PJPS.2026.39.3.REG.14596.1,444,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14596.1,_other,10.36721/PJPS.2026.39.3.REG.14596.1,444,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14838.1,_other,10.36721/PJPS.2026.39.3.REG.14838.1,394,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14838.1,_other,10.36721/PJPS.2026.39.3.REG.14838.1,394,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14838.1,_other,10.36721/PJPS.2026.39.3.REG.14838.1,394,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14838.1,_other,10.36721/PJPS.2026.39.3.REG.14838.1,394,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14838.1,_other,10.36721/PJPS.2026.39.3.REG.14838.1,394,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.14838.1,_other,10.36721/PJPS.2026.39.3.REG.14838.1,394,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15140.1,_other,10.36721/PJPS.2026.39.3.REG.15140.1,541,grounding,anthropic/claude-opus-4-6@default,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15140.1,_other,10.36721/PJPS.2026.39.3.REG.15140.1,541,grounding,google/gemini-3.1-pro-preview,0.6666666666666666,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15140.1,_other,10.36721/PJPS.2026.39.3.REG.15140.1,541,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15140.1,_other,10.36721/PJPS.2026.39.3.REG.15140.1,541,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15140.1,_other,10.36721/PJPS.2026.39.3.REG.15140.1,541,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15140.1,_other,10.36721/PJPS.2026.39.3.REG.15140.1,541,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15174.1,_other,10.36721/PJPS.2026.39.3.REG.15174.1,491,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15174.1,_other,10.36721/PJPS.2026.39.3.REG.15174.1,491,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15174.1,_other,10.36721/PJPS.2026.39.3.REG.15174.1,491,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15174.1,_other,10.36721/PJPS.2026.39.3.REG.15174.1,491,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15174.1,_other,10.36721/PJPS.2026.39.3.REG.15174.1,491,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.36721/PJPS.2026.39.3.REG.15174.1,_other,10.36721/PJPS.2026.39.3.REG.15174.1,491,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240613-00268,_other,10.3760/cma.j.cn121094-20240613-00268,638,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240613-00268,_other,10.3760/cma.j.cn121094-20240613-00268,638,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240613-00268,_other,10.3760/cma.j.cn121094-20240613-00268,638,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240613-00268,_other,10.3760/cma.j.cn121094-20240613-00268,638,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240613-00268,_other,10.3760/cma.j.cn121094-20240613-00268,638,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240807-00368,_other,10.3760/cma.j.cn121094-20240807-00368,362,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240807-00368,_other,10.3760/cma.j.cn121094-20240807-00368,362,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240807-00368,_other,10.3760/cma.j.cn121094-20240807-00368,362,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240807-00368,_other,10.3760/cma.j.cn121094-20240807-00368,362,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240807-00368,_other,10.3760/cma.j.cn121094-20240807-00368,362,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240807-00368,_other,10.3760/cma.j.cn121094-20240807-00368,362,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240925-00441,_other,10.3760/cma.j.cn121094-20240925-00441,589,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240925-00441,_other,10.3760/cma.j.cn121094-20240925-00441,589,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240925-00441,_other,10.3760/cma.j.cn121094-20240925-00441,589,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240925-00441,_other,10.3760/cma.j.cn121094-20240925-00441,589,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240925-00441,_other,10.3760/cma.j.cn121094-20240925-00441,589,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20240925-00441,_other,10.3760/cma.j.cn121094-20240925-00441,589,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20250211-00054,_other,10.3760/cma.j.cn121094-20250211-00054,681,grounding,anthropic/claude-opus-4-6@default,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20250211-00054,_other,10.3760/cma.j.cn121094-20250211-00054,681,grounding,google/gemini-3.1-pro-preview,0.75,5.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20250211-00054,_other,10.3760/cma.j.cn121094-20250211-00054,681,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20250211-00054,_other,10.3760/cma.j.cn121094-20250211-00054,681,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20250211-00054,_other,10.3760/cma.j.cn121094-20250211-00054,681,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn121094-20250211-00054,_other,10.3760/cma.j.cn121094-20250211-00054,681,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn501113-20250624-00252,_other,10.3760/cma.j.cn501113-20250624-00252,654,grounding,anthropic/claude-opus-4-6@default,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn501113-20250624-00252,_other,10.3760/cma.j.cn501113-20250624-00252,654,grounding,google/gemini-3.1-pro-preview,1.0,5.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn501113-20250624-00252,_other,10.3760/cma.j.cn501113-20250624-00252,654,grounding,openai/gpt-5.4-nano-2026-03-17,0.75,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn501113-20250624-00252,_other,10.3760/cma.j.cn501113-20250624-00252,654,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn501113-20250624-00252,_other,10.3760/cma.j.cn501113-20250624-00252,654,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3760/cma.j.cn501113-20250624-00252,_other,10.3760/cma.j.cn501113-20250624-00252,654,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3923/pjbs.2026.33.47,_other,10.3923/pjbs.2026.33.47,681,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3923/pjbs.2026.33.47,_other,10.3923/pjbs.2026.33.47,681,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3923/pjbs.2026.33.47,_other,10.3923/pjbs.2026.33.47,681,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3923/pjbs.2026.33.47,_other,10.3923/pjbs.2026.33.47,681,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3923/pjbs.2026.33.47,_other,10.3923/pjbs.2026.33.47,681,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.3923/pjbs.2026.33.47,_other,10.3923/pjbs.2026.33.47,681,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4193/Rhin24.533,_other,10.4193/Rhin24.533,315,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4193/Rhin24.533,_other,10.4193/Rhin24.533,315,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4193/Rhin24.533,_other,10.4193/Rhin24.533,315,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4193/Rhin24.533,_other,10.4193/Rhin24.533,315,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4193/Rhin24.533,_other,10.4193/Rhin24.533,315,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4193/Rhin24.533,_other,10.4193/Rhin24.533,315,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4293/JSLS.2025.00099,_other,10.4293/JSLS.2025.00099,497,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4293/JSLS.2025.00099,_other,10.4293/JSLS.2025.00099,497,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4293/JSLS.2025.00099,_other,10.4293/JSLS.2025.00099,497,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4293/JSLS.2025.00099,_other,10.4293/JSLS.2025.00099,497,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4293/JSLS.2025.00099,_other,10.4293/JSLS.2025.00099,497,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.4293/JSLS.2025.00099,_other,10.4293/JSLS.2025.00099,497,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-conclusion/20260413_1733
10.1002/ejp.70226,_other,10.1002/ejp.70226,370,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1002/ejp.70226,_other,10.1002/ejp.70226,370,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1002/ejp.70226,_other,10.1002/ejp.70226,370,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1002/ejp.70226,_other,10.1002/ejp.70226,370,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1002/ejp.70226,_other,10.1002/ejp.70226,370,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1002/ejp.70226,_other,10.1002/ejp.70226,370,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00203-026-04725-9,_other,10.1007/s00203-026-04725-9,254,grounding,google/gemini-3.1-pro-preview,0.0,1.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00203-026-04725-9,_other,10.1007/s00203-026-04725-9,254,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,1.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00203-026-04725-9,_other,10.1007/s00203-026-04725-9,254,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00203-026-04725-9,_other,10.1007/s00203-026-04725-9,254,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00405-025-09980-y,_other,10.1007/s00405-025-09980-y,413,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00405-025-09980-y,_other,10.1007/s00405-025-09980-y,413,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00405-025-09980-y,_other,10.1007/s00405-025-09980-y,413,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00405-025-09980-y,_other,10.1007/s00405-025-09980-y,413,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00405-025-09980-y,_other,10.1007/s00405-025-09980-y,413,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00405-025-09980-y,_other,10.1007/s00405-025-09980-y,413,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00520-026-10323-8,_other,10.1007/s00520-026-10323-8,478,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00520-026-10323-8,_other,10.1007/s00520-026-10323-8,478,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00520-026-10323-8,_other,10.1007/s00520-026-10323-8,478,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00520-026-10323-8,_other,10.1007/s00520-026-10323-8,478,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00520-026-10323-8,_other,10.1007/s00520-026-10323-8,478,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00701-026-06784-9,_other,10.1007/s00701-026-06784-9,520,grounding,anthropic/claude-opus-4-6@default,0.3333333333333333,3.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00701-026-06784-9,_other,10.1007/s00701-026-06784-9,520,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00701-026-06784-9,_other,10.1007/s00701-026-06784-9,520,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,3.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00701-026-06784-9,_other,10.1007/s00701-026-06784-9,520,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s00701-026-06784-9,_other,10.1007/s00701-026-06784-9,520,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03557-8,_other,10.1007/s10029-025-03557-8,368,grounding,anthropic/claude-opus-4-6@default,0.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03557-8,_other,10.1007/s10029-025-03557-8,368,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03557-8,_other,10.1007/s10029-025-03557-8,368,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03557-8,_other,10.1007/s10029-025-03557-8,368,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03557-8,_other,10.1007/s10029-025-03557-8,368,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03557-8,_other,10.1007/s10029-025-03557-8,368,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03567-6,_other,10.1007/s10029-025-03567-6,316,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-025-03567-6,_other,10.1007/s10029-025-03567-6,316,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-026-03586-x,_other,10.1007/s10029-026-03586-x,375,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-026-03586-x,_other,10.1007/s10029-026-03586-x,375,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-026-03586-x,_other,10.1007/s10029-026-03586-x,375,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-026-03586-x,_other,10.1007/s10029-026-03586-x,375,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10029-026-03586-x,_other,10.1007/s10029-026-03586-x,375,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10142-026-01822-2,_other,10.1007/s10142-026-01822-2,318,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
10.1007/s10142-026-01822-2,_other,10.1007/s10142-026-01822-2,318,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3-flash-preview,out/pubmed-conclusion/20260415_1200
